,Date,Research & Development Cost,Revenue,Ticker,Total Operating Expences,Name,EmployeeCount,GlobalParty
12112,2/28/2018,0.0,810430000.0,AZZ,762182000.0,AZZ INC.,"3,650",1 AZZ INCORPORATED
12113,2/28/2017,0.0,863538000.0,AZZ,756630000.0,AZZ INC.,"3,650",1 AZZ INCORPORATED
12114,2/29/2016,0.0,889400000.0,AZZ,768205000.0,AZZ INC.,"3,650",1 AZZ INCORPORATED
12115,2/28/2015,0.0,819692000.0,AZZ,720890000.0,AZZ INC.,"3,650",1 AZZ INCORPORATED
12116,12/30/2017,0.0,1668056000.0,BGS,1390674000.0,"B&G FOODS, INC.","2,621",1 B&G FOODS INC
12117,12/31/2016,0.0,1391257000.0,BGS,1106837000.0,"B&G FOODS, INC.","2,621",1 B&G FOODS INC
12118,1/2/2016,0.0,966358000.0,BGS,779078000.0,"B&G FOODS, INC.","2,621",1 B&G FOODS INC
12119,1/3/2015,0.0,848017000.0,BGS,694121000.0,"B&G FOODS, INC.","2,621",1 B&G FOODS INC
12132,12/31/2017,0.0,10983000000.0,BLL,9925000000.0,BALL CORPORATION,"17,500",1 BALL CORPORATION
12133,12/31/2016,0.0,9061000000.0,BLL,8177000000.0,BALL CORPORATION,"17,500",1 BALL CORPORATION
12134,12/31/2015,0.0,7997000000.0,BLL,7196000000.0,BALL CORPORATION,"17,500",1 BALL CORPORATION
12135,12/31/2014,0.0,8570000000.0,BLL,7650000000.0,BALL CORPORATION,"17,500",1 BALL CORPORATION
12161,12/31/2017,0.0,36062635000.0,BSBR,20771561000.0,BANCO SANTANDER BRASIL SA,,1 BANCO SANTANDER BRASIL SA
12162,12/31/2016,0.0,35537625000.0,BSBR,18819834000.0,BANCO SANTANDER BRASIL SA,,1 BANCO SANTANDER BRASIL SA
12163,12/31/2015,0.0,18535040000.0,BSBR,20611193000.0,BANCO SANTANDER BRASIL SA,,1 BANCO SANTANDER BRASIL SA
12164,12/31/2014,0.0,23857794000.0,BSBR,16919962000.0,BANCO SANTANDER BRASIL SA,,1 BANCO SANTANDER BRASIL SA
12169,12/31/2017,0.0,39402000000.0,SAN,26051000000.0,"BANCO SANTANDER, S.A.","200,961",1 BANCO SANTANDER SA
12170,12/31/2016,0.0,34478000000.0,SAN,23609000000.0,"BANCO SANTANDER, S.A.","200,961",1 BANCO SANTANDER SA
12171,12/31/2015,0.0,35181000000.0,SAN,24826000000.0,"BANCO SANTANDER, S.A.","200,961",1 BANCO SANTANDER SA
12172,12/31/2014,0.0,34790000000.0,SAN,23195000000.0,"BANCO SANTANDER, S.A.","200,961",1 BANCO SANTANDER SA
12182,12/31/2017,0.0,83956000000.0,BAC,54743000000.0,BANK OF AMERICA CORPORATION,"208,000",1 BANK OF AMERICA CORPORATION
12183,12/31/2016,0.0,80104000000.0,BAC,55083000000.0,BANK OF AMERICA CORPORATION,"208,000",1 BANK OF AMERICA CORPORATION
12184,12/31/2015,0.0,79804000000.0,BAC,57617000000.0,BANK OF AMERICA CORPORATION,"208,000",1 BANK OF AMERICA CORPORATION
12185,12/31/2014,0.0,83619000000.0,BAC,74720000000.0,BANK OF AMERICA CORPORATION,"208,000",1 BANK OF AMERICA CORPORATION
12213,12/31/2017,0.0,18927000000.0,BCS,15376000000.0,BARCLAYS PLC,"79,900",1 BARCLAYS PLC
12214,12/31/2016,0.0,19818000000.0,BCS,16243000000.0,BARCLAYS PLC,"79,900",1 BARCLAYS PLC
12215,12/31/2015,0.0,19641000000.0,BCS,17476000000.0,BARCLAYS PLC,"79,900",1 BARCLAYS PLC
12216,12/31/2014,0.0,19008000000.0,BCS,16781000000.0,BARCLAYS PLC,"79,900",1 BARCLAYS PLC
12230,12/31/2017,0.0,1436499000.0,B,1226011000.0,"BARNES GROUP, INC.","5,375",1 BARNES GROUP INC
12231,12/31/2016,0.0,1230754000.0,B,1036383000.0,"BARNES GROUP, INC.","5,375",1 BARNES GROUP INC
12232,12/31/2015,0.0,1193975000.0,B,1018610000.0,"BARNES GROUP, INC.","5,375",1 BARNES GROUP INC
12233,12/31/2014,0.0,1262006000.0,B,1076032000.0,"BARNES GROUP, INC.","5,375",1 BARNES GROUP INC
12234,12/31/2017,0.0,8374000000.0,ABX,5673000000.0,BARRICK GOLD CORPORATION,"18,421",1 BARRICK GOLD CORPORATION
12235,12/31/2016,0.0,8558000000.0,ABX,5953000000.0,BARRICK GOLD CORPORATION,"18,421",1 BARRICK GOLD CORPORATION
12236,12/31/2015,0.0,9029000000.0,ABX,7972000000.0,BARRICK GOLD CORPORATION,"18,421",1 BARRICK GOLD CORPORATION
12237,12/31/2014,0.0,10239000000.0,ABX,7827000000.0,BARRICK GOLD CORPORATION,"18,421",1 BARRICK GOLD CORPORATION
12238,12/31/2017,0.0,864041000.0,BAS,925117000.0,"BASIC ENERGY SERVICES, INC.","4,100",1 BASIC ENERGY SERVICES INC
12239,12/31/2016,0.0,547497000.0,BAS,821186000.0,"BASIC ENERGY SERVICES, INC.","4,100",1 BASIC ENERGY SERVICES INC
12240,12/31/2015,0.0,805599000.0,BAS,1027785000.0,"BASIC ENERGY SERVICES, INC.","4,100",1 BASIC ENERGY SERVICES INC
12241,12/31/2014,0.0,1491284000.0,BAS,1396200000.0,"BASIC ENERGY SERVICES, INC.","4,100",1 BASIC ENERGY SERVICES INC
12246,12/31/2017,617000000.0,10561000000.0,BAX,9050000000.0,BAXTER INTERNATIONAL INC.,"47,000",2US BAXTER INTERNATIONAL
12247,12/31/2016,567000000.0,10163000000.0,BAX,8943000000.0,BAXTER INTERNATIONAL INC.,"47,000",2US BAXTER INTERNATIONAL
12248,12/31/2015,589000000.0,9968000000.0,BAX,9233000000.0,BAXTER INTERNATIONAL INC.,"47,000",2US BAXTER INTERNATIONAL
12249,12/31/2014,608000000.0,10719000000.0,BAX,9875000000.0,BAXTER INTERNATIONAL INC.,"47,000",2US BAXTER INTERNATIONAL
12267,12/31/2017,0.0,22719000000.0,BCE,17463000000.0,"BCE, INC.","51,679",1 BCE INC
12268,12/31/2016,0.0,21719000000.0,BCE,16520000000.0,"BCE, INC.","51,679",1 BCE INC
12269,12/31/2015,0.0,21514000000.0,BCE,16493000000.0,"BCE, INC.","51,679",1 BCE INC
12270,12/31/2014,0.0,21042000000.0,BCE,16292000000.0,"BCE, INC.","51,679",1 BCE INC
12279,12/31/2017,134130000.0,2388643000.0,BDC,2104220000.0,BELDEN INC,"8,800",1 BELDEN INC
12280,12/31/2016,139801000.0,2356672000.0,BDC,2071388000.0,BELDEN INC,"8,800",1 BELDEN INC
12281,12/31/2015,142211000.0,2309222000.0,BDC,2111969000.0,BELDEN INC,"8,800",1 BELDEN INC
12282,12/31/2014,110314000.0,2308265000.0,BDC,2065946000.0,BELDEN INC,"8,800",1 BELDEN INC
12296,12/31/2017,0.0,2466811000.0,BHE,2379580000.0,"BENCHMARK ELECTRONICS, INC.","10,600",1 BENCHMARK ELECTRONICS INC
12297,12/31/2016,0.0,2310415000.0,BHE,2222238000.0,"BENCHMARK ELECTRONICS, INC.","10,600",1 BENCHMARK ELECTRONICS INC
12298,12/31/2015,0.0,2540873000.0,BHE,2434043000.0,"BENCHMARK ELECTRONICS, INC.","10,600",1 BENCHMARK ELECTRONICS INC
12299,12/31/2014,0.0,2797061000.0,BHE,2690204000.0,"BENCHMARK ELECTRONICS, INC.","10,600",1 BENCHMARK ELECTRONICS INC
12304,9/30/2017,0.0,7095000000.0,BERY,6339000000.0,"BERRY GLOBAL GROUP, INC.","23,000",1 BERRY GLOBAL GROUP INC
12305,10/1/2016,0.0,6489000000.0,BERY,5876000000.0,"BERRY GLOBAL GROUP, INC.","23,000",1 BERRY GLOBAL GROUP INC
12306,9/26/2015,0.0,4881000000.0,BERY,4460000000.0,"BERRY GLOBAL GROUP, INC.","23,000",1 BERRY GLOBAL GROUP INC
12307,9/27/2014,0.0,4958000000.0,BERY,4612000000.0,"BERRY GLOBAL GROUP, INC.","23,000",1 BERRY GLOBAL GROUP INC
12316,6/30/2018,0.0,43895000000.0,BHP,28148000000.0,BHP BILLITON LIMITED,,1 BHP BILLITON LIMITED
12317,6/30/2017,0.0,36513000000.0,BHP,24274000000.0,BHP BILLITON LIMITED,,1 BHP BILLITON LIMITED
12318,6/30/2016,0.0,29005000000.0,BHP,24222000000.0,BHP BILLITON LIMITED,,1 BHP BILLITON LIMITED
12319,6/30/2015,0.0,45124000000.0,BHP,33788000000.0,BHP BILLITON LIMITED,,1 BHP BILLITON LIMITED
12320,6/30/2018,0.0,43895000000.0,BBL,28148000000.0,BHP BILLITON PLC,,1 BHP BILLITON LIMITED
12321,6/30/2017,0.0,36513000000.0,BBL,24274000000.0,BHP BILLITON PLC,,1 BHP BILLITON LIMITED
12322,6/30/2016,0.0,29005000000.0,BBL,24222000000.0,BHP BILLITON PLC,,1 BHP BILLITON LIMITED
12323,6/30/2015,0.0,45124000000.0,BBL,33788000000.0,BHP BILLITON PLC,,1 BHP BILLITON LIMITED
12357,2/28/2018,234000000.0,932000000.0,BB,1019000000.0,BLACKBERRY LIMITED,"3,288",1 BLACKBERRY LTD
12358,2/28/2017,302000000.0,1309000000.0,BB,1461000000.0,BLACKBERRY LIMITED,"3,288",1 BLACKBERRY LTD
12359,2/29/2016,469000000.0,2160000000.0,BB,2618000000.0,BLACKBERRY LIMITED,"3,288",1 BLACKBERRY LTD
12360,2/28/2015,641000000.0,3335000000.0,BB,3187000000.0,BLACKBERRY LIMITED,"3,288",1 BLACKBERRY LTD
12406,12/31/2017,0.0,12491000000.0,BLK,7197000000.0,"BLACKROCK, INC.","14,100",1 BLACKROCK INC
12407,12/31/2016,0.0,11155000000.0,BLK,6509000000.0,"BLACKROCK, INC.","14,100",1 BLACKROCK INC
12408,12/31/2015,0.0,11401000000.0,BLK,6737000000.0,"BLACKROCK, INC.","14,100",1 BLACKROCK INC
12409,12/31/2014,0.0,11081000000.0,BLK,6607000000.0,"BLACKROCK, INC.","14,100",1 BLACKROCK INC
12410,12/31/2017,51146000.0,375996000.0,BE,533275000.0,BLOOM ENERGY CORPORATION,"1,452",1 BLOOM ENERGY CORPORATION
12411,12/31/2016,46848000.0,208540000.0,BE,449523000.0,BLOOM ENERGY CORPORATION,"1,452",1 BLOOM ENERGY CORPORATION
12412,12/31/2015,43933000.0,172889000.0,BE,477025000.0,BLOOM ENERGY CORPORATION,"1,452",1 BLOOM ENERGY CORPORATION
12413,12/31/2014,53001000.0,248140000.0,BE,481770000.0,BLOOM ENERGY CORPORATION,"1,452",1 BLOOM ENERGY CORPORATION
12446,3/31/2018,0.0,6171853000.0,BAH,5651768000.0,BOOZ ALLEN HAMILTON HOLDING CORPORATION,"24,600",2US BOOZ ALLEN HAMILTON INC
12447,3/31/2017,0.0,5804284000.0,BAH,5316237000.0,BOOZ ALLEN HAMILTON HOLDING CORPORATION,"24,600",2US BOOZ ALLEN HAMILTON INC
12448,3/31/2016,0.0,5405738000.0,BAH,4961154000.0,BOOZ ALLEN HAMILTON HOLDING CORPORATION,"24,600",2US BOOZ ALLEN HAMILTON INC
12449,3/31/2015,0.0,5274770000.0,BAH,4815948000.0,BOOZ ALLEN HAMILTON HOLDING CORPORATION,"24,600",2US BOOZ ALLEN HAMILTON INC
12450,12/31/2017,0.0,9799300000.0,BWA,8577400000.0,BORGWARNER INC.,"29,000",1 BORGWARNER INC
12451,12/31/2016,0.0,9071000000.0,BWA,7951200000.0,BORGWARNER INC.,"29,000",1 BORGWARNER INC
12452,12/31/2015,0.0,8023200000.0,BWA,6981100000.0,BORGWARNER INC.,"29,000",1 BORGWARNER INC
12453,12/31/2014,0.0,8305100000.0,BWA,7237200000.0,BORGWARNER INC.,"29,000",1 BORGWARNER INC
12463,12/31/2017,997000000.0,9048000000.0,BSX,7449000000.0,BOSTON SCIENTIFIC CORPORATION,"29,000",1 BOSTON SCIENTIFIC CORPORATION
12464,12/31/2016,920000000.0,8386000000.0,BSX,6995000000.0,BOSTON SCIENTIFIC CORPORATION,"29,000",1 BOSTON SCIENTIFIC CORPORATION
12465,12/31/2015,876000000.0,7477000000.0,BSX,6394000000.0,BOSTON SCIENTIFIC CORPORATION,"29,000",1 BOSTON SCIENTIFIC CORPORATION
12466,12/31/2014,817000000.0,7308000000.0,BSX,6349000000.0,BOSTON SCIENTIFIC CORPORATION,"29,000",1 BOSTON SCIENTIFIC CORPORATION
12507,12/31/2017,0.0,33469400000.0,BRFS,32755600000.0,BRF S.A.,,1 BRF SA
12508,12/31/2016,0.0,33732900000.0,BRFS,31947000000.0,BRF S.A.,,1 BRF SA
12509,12/31/2015,0.0,32196601000.0,BRFS,27820718000.0,BRF S.A.,,1 BRF SA
12510,12/31/2014,0.0,29006843000.0,BRFS,25554094000.0,BRF S.A.,,1 BRF SA
12590,12/31/2017,138500000.0,4510000000.0,BC,4021900000.0,BRUNSWICK CORPORATION,"15,116",1 BRUNSWICK CORPORATION
12591,12/31/2016,131000000.0,4153900000.0,BC,3676700000.0,BRUNSWICK CORPORATION,"15,116",1 BRUNSWICK CORPORATION
12592,12/31/2015,113900000.0,3780200000.0,BC,3361900000.0,BRUNSWICK CORPORATION,"15,116",1 BRUNSWICK CORPORATION
12593,12/31/2014,119600000.0,3838700000.0,BC,3478100000.0,BRUNSWICK CORPORATION,"15,116",1 BRUNSWICK CORPORATION
12594,3/31/2018,0.0,23723000000.0,BT,19923000000.0,BT GROUP PLC,"105,800",1 BT GROUP PLC
12595,3/31/2017,0.0,24062000000.0,BT,20070000000.0,BT GROUP PLC,"105,800",1 BT GROUP PLC
12596,3/31/2016,0.0,19012000000.0,BT,15163000000.0,BT GROUP PLC,"105,800",1 BT GROUP PLC
12597,3/31/2015,0.0,17968000000.0,BT,14469000000.0,BT GROUP PLC,"105,800",1 BT GROUP PLC
12598,12/31/2017,0.0,3648145000.0,BPL,2964241000.0,BUCKEYE PARTNERS L.P.,270,1 BUCKEYE PARTNERS LP
12599,12/31/2016,0.0,3248376000.0,BPL,2504051000.0,BUCKEYE PARTNERS L.P.,270,1 BUCKEYE PARTNERS LP
12600,12/31/2015,0.0,3453434000.0,BPL,2849318000.0,BUCKEYE PARTNERS L.P.,270,1 BUCKEYE PARTNERS LP
12601,12/31/2014,0.0,6620247000.0,BPL,6124900000.0,BUCKEYE PARTNERS L.P.,270,1 BUCKEYE PARTNERS LP
12614,12/31/2017,0.0,45794000000.0,BG,45376000000.0,BUNGE LIMITED,"32,000",1 BUNGE LTD
12615,12/31/2016,0.0,42679000000.0,BG,41557000000.0,BUNGE LIMITED,"32,000",1 BUNGE LTD
12616,12/31/2015,0.0,43455000000.0,BG,42197000000.0,BUNGE LIMITED,"32,000",1 BUNGE LTD
12617,12/31/2014,0.0,57161000000.0,BG,56095000000.0,BUNGE LIMITED,"32,000",1 BUNGE LTD
12626,12/31/2017,0.0,160317000.0,BY,114599000.0,"BYLINE BANCORP, INC.",950,1 BYLINE BANCORP INC
12627,12/31/2016,0.0,106170000.0,BY,91041000.0,"BYLINE BANCORP, INC.",950,1 BYLINE BANCORP INC
12628,12/31/2015,0.0,90505000.0,BY,91084000.0,"BYLINE BANCORP, INC.",950,1 BYLINE BANCORP INC
12629,12/31/2017,6368000.0,1638739000.0,CJ,1670345000.0,"C&J ENERGY SERVICES, INC","6,274",1 C&J ENERGY SERVICES LTD
12630,12/31/2016,7718000.0,971142000.0,CJ,1360745000.0,"C&J ENERGY SERVICES, INC","6,274",1 C&J ENERGY SERVICES LTD
12631,12/31/2015,16704000.0,1748889000.0,CJ,2013286000.0,"C&J ENERGY SERVICES, INC","6,274",1 C&J ENERGY SERVICES LTD
12632,12/31/2014,14327000.0,1607944000.0,CJ,1464058000.0,"C&J ENERGY SERVICES, INC","6,274",1 C&J ENERGY SERVICES LTD
12645,6/30/2018,0.0,4467860000.0,CACI,4127151000.0,"CACI INTERNATIONAL, INC.","18,800",1 CACI INTERNATIONAL INC
12646,6/30/2017,0.0,4354617000.0,CACI,4056656000.0,"CACI INTERNATIONAL, INC.","18,800",1 CACI INTERNATIONAL INC
12647,6/30/2016,0.0,3744053000.0,CACI,3472003000.0,"CACI INTERNATIONAL, INC.","18,800",1 CACI INTERNATIONAL INC
12648,6/30/2015,0.0,3313452000.0,CACI,3077071000.0,"CACI INTERNATIONAL, INC.","18,800",1 CACI INTERNATIONAL INC
12656,3/31/2018,114900000.0,2830000000.0,CAE,2455000000.0,CAE INC,"9,000",1 CAE INC
12657,3/31/2017,111000000.0,2704500000.0,CAE,2367900000.0,CAE INC,"9,000",1 CAE INC
12658,3/31/2016,87600000.0,2512600000.0,CAE,2195700000.0,CAE INC,"9,000",1 CAE INC
12659,3/31/2015,64100000.0,2246300000.0,CAE,1969500000.0,CAE INC,"9,000",1 CAE INC
12660,12/31/2017,0.0,348393000.0,CAI,237377000.0,"CAI INTERNATIONAL, INC.",215,1 CACI INTERNATIONAL INC
12661,12/31/2016,0.0,294354000.0,CAI,239857000.0,"CAI INTERNATIONAL, INC.",215,1 CACI INTERNATIONAL INC
12662,12/31/2015,0.0,249667000.0,CAI,157727000.0,"CAI INTERNATIONAL, INC.",215,1 CACI INTERNATIONAL INC
12663,12/31/2014,0.0,227589000.0,CAI,124035000.0,"CAI INTERNATIONAL, INC.",215,1 CACI INTERNATIONAL INC
12673,12/31/2017,0.0,0.0,CWT,542421000.0,CALIFORNIA WATER  SERVICE GROUP HOLDING,"1,171",1 CALIFORNIA WATER SERVICE GROUP
12674,12/31/2016,0.0,609370000.0,CWT,505355000.0,CALIFORNIA WATER  SERVICE GROUP HOLDING,"1,171",1 CALIFORNIA WATER SERVICE GROUP
12675,12/31/2015,0.0,588368000.0,CWT,492895000.0,CALIFORNIA WATER  SERVICE GROUP HOLDING,"1,171",1 CALIFORNIA WATER SERVICE GROUP
12676,12/31/2014,0.0,597499000.0,CWT,489133000.0,CALIFORNIA WATER  SERVICE GROUP HOLDING,"1,171",1 CALIFORNIA WATER SERVICE GROUP
12681,12/31/2017,36568000.0,1048736000.0,ELY,967460000.0,CALLAWAY GOLF COMPANY,"2,100",1 CALLAWAY GOLF
12682,12/31/2016,33318000.0,871192000.0,ELY,827024000.0,CALLAWAY GOLF COMPANY,"2,100",1 CALLAWAY GOLF
12683,12/31/2015,33213000.0,843794000.0,ELY,816851000.0,CALLAWAY GOLF COMPANY,"2,100",1 CALLAWAY GOLF
12684,12/31/2014,31285000.0,886945000.0,ELY,856197000.0,CALLAWAY GOLF COMPANY,"2,100",1 CALLAWAY GOLF
12690,12/31/2017,16901000.0,535006000.0,CBM,391738000.0,CAMBREX CORPORATION,"1,228",1 CAMBREX CORPORATION
12691,12/31/2016,14292000.0,490338000.0,CBM,360293000.0,CAMBREX CORPORATION,"1,228",1 CAMBREX CORPORATION
12692,12/31/2015,12540000.0,433931000.0,CBM,326768000.0,CAMBREX CORPORATION,"1,228",1 CAMBREX CORPORATION
12693,12/31/2014,13075000.0,374427000.0,CBM,316379000.0,CAMBREX CORPORATION,"1,228",1 CAMBREX CORPORATION
12698,12/31/2017,5660000.0,2156852000.0,CCJ,1994075000.0,CAMECO CORPORATION,"2,620",1 CAMECO CORPORATION
12699,12/31/2016,4952000.0,2431404000.0,CCJ,2139165000.0,CAMECO CORPORATION,"2,620",1 CAMECO CORPORATION
12700,12/31/2015,6587000.0,2754378000.0,CCJ,2312417000.0,CAMECO CORPORATION,"2,620",1 CAMECO CORPORATION
12701,12/31/2014,5044000.0,2397532000.0,CCJ,2008416000.0,CAMECO CORPORATION,"2,620",1 CAMECO CORPORATION
12702,7/29/2018,110000000.0,8685000000.0,CPB,7141000000.0,CAMPBELL SOUP COMPANY,,1 CAMPBELL SOUP COMPANY
12703,7/30/2017,98000000.0,7890000000.0,CPB,6205000000.0,CAMPBELL SOUP COMPANY,,1 CAMPBELL SOUP COMPANY
12704,7/31/2016,124000000.0,7961000000.0,CPB,6808000000.0,CAMPBELL SOUP COMPANY,,1 CAMPBELL SOUP COMPANY
12705,8/2/2015,117000000.0,8082000000.0,CPB,6954000000.0,CAMPBELL SOUP COMPANY,,1 CAMPBELL SOUP COMPANY
12726,12/31/2017,0.0,6554000000.0,CP,3812000000.0,CANADIAN PACIFIC RAILWAY LIMITED,"12,830",1 CANADIAN PACIFIC RAILWAY LIMITED
12727,12/31/2016,0.0,6232000000.0,CP,3654000000.0,CANADIAN PACIFIC RAILWAY LIMITED,"12,830",1 CANADIAN PACIFIC RAILWAY LIMITED
12728,12/31/2015,0.0,6712000000.0,CP,4123000000.0,CANADIAN PACIFIC RAILWAY LIMITED,"12,830",1 CANADIAN PACIFIC RAILWAY LIMITED
12729,12/31/2014,0.0,6620000000.0,CP,4285000000.0,CANADIAN PACIFIC RAILWAY LIMITED,"12,830",1 CANADIAN PACIFIC RAILWAY LIMITED
12736,12/31/2017,330053000000.0,4080015000000.0,CAJ,3714624000000.0,"CANON, INC.","197,776",1 CANON INC
12737,12/31/2016,302376000000.0,3401487000000.0,CAJ,3172621000000.0,"CANON, INC.","197,776",1 CANON INC
12738,12/31/2015,328500000000.0,3800271000000.0,CAJ,3445061000000.0,"CANON, INC.","197,776",1 CANON INC
12739,12/31/2014,308979000000.0,3727252000000.0,CAJ,3363763000000.0,"CANON, INC.","197,776",1 CANON INC
12768,12/31/2017,0.0,188756000.0,CRR,284327000.0,"CARBO CERAMICS, INC.",424,1 CARBO CERAMICS INC
12769,12/31/2016,0.0,103051000.0,CRR,221664000.0,"CARBO CERAMICS, INC.",424,1 CARBO CERAMICS INC
12770,12/31/2015,0.0,279574000.0,CRR,390860000.0,"CARBO CERAMICS, INC.",424,1 CARBO CERAMICS INC
12771,12/31/2014,0.0,648325000.0,CRR,540391000.0,"CARBO CERAMICS, INC.",424,1 CARBO CERAMICS INC
12772,6/30/2018,0.0,136809000000.0,CAH,134824000000.0,"CARDINAL HEALTH, INC.","50,200",1 CARDINAL HEALTH INC
12773,6/30/2017,0.0,129976000000.0,CAH,127685000000.0,"CARDINAL HEALTH, INC.","50,200",1 CARDINAL HEALTH INC
12774,6/30/2016,0.0,121546000000.0,CAH,119126000000.0,"CARDINAL HEALTH, INC.","50,200",1 CARDINAL HEALTH INC
12775,6/30/2015,0.0,102531000000.0,CAH,100332000000.0,"CARDINAL HEALTH, INC.","50,200",1 CARDINAL HEALTH INC
12780,12/31/2017,54800000.0,4089900000.0,CSL,3545900000.0,CARLISLE COMPANIES INCORPORATED,"14,000",1 CARLISLE COMPANIES INCORPORATED
12781,12/31/2016,48100000.0,3675400000.0,CSL,3078600000.0,CARLISLE COMPANIES INCORPORATED,"14,000",1 CARLISLE COMPANIES INCORPORATED
12782,12/31/2015,42800000.0,3543200000.0,CSL,3030800000.0,CARLISLE COMPANIES INCORPORATED,"14,000",1 CARLISLE COMPANIES INCORPORATED
12783,12/31/2014,33800000.0,3204000000.0,CSL,2783900000.0,CARLISLE COMPANIES INCORPORATED,"14,000",1 CARLISLE COMPANIES INCORPORATED
12792,6/30/2018,0.0,2157700000.0,CRS,1970600000.0,CARPENTER TECHNOLOGY CORPORATION,"4,800",1 CARPENTER TECHNOLOGY CORPORATION
12793,6/30/2017,0.0,1797600000.0,CRS,1696700000.0,CARPENTER TECHNOLOGY CORPORATION,"4,800",1 CARPENTER TECHNOLOGY CORPORATION
12794,6/30/2016,0.0,1813400000.0,CRS,1708800000.0,CARPENTER TECHNOLOGY CORPORATION,"4,800",1 CARPENTER TECHNOLOGY CORPORATION
12795,6/30/2015,0.0,2226700000.0,CRS,2081000000.0,CARPENTER TECHNOLOGY CORPORATION,"4,800",1 CARPENTER TECHNOLOGY CORPORATION
12816,6/30/2018,6300000.0,2463400000.0,CTLT,2162200000.0,"CATALENT, INC.","10,700",1 CATALENT INC
12817,6/30/2017,7000000.0,2075400000.0,CTLT,1814400000.0,"CATALENT, INC.","10,700",1 CATALENT INC
12818,6/30/2016,7600000.0,1848100000.0,CTLT,1618600000.0,"CATALENT, INC.","10,700",1 CATALENT INC
12819,6/30/2015,12200000.0,1830800000.0,CTLT,1552800000.0,"CATALENT, INC.","10,700",1 CATALENT INC
12824,12/31/2017,1905000000.0,45462000000.0,CAT,39886000000.0,"CATERPILLAR, INC.","101,600",1 CATERPILLAR INC
12825,12/31/2016,1951000000.0,38537000000.0,CAT,36653000000.0,"CATERPILLAR, INC.","101,600",1 CATERPILLAR INC
12826,12/31/2015,2119000000.0,47011000000.0,CAT,42352000000.0,"CATERPILLAR, INC.","101,600",1 CATERPILLAR INC
12827,12/31/2014,2380000000.0,55184000000.0,CAT,51418000000.0,"CATERPILLAR, INC.","101,600",1 CATERPILLAR INC
12845,12/31/2017,0.0,14209608000.0,CBRE,13130643000.0,"CBRE GROUP, INC.","80,000",1 CBRE GROUP INC
12846,12/31/2016,0.0,13071589000.0,CBRE,12067721000.0,"CBRE GROUP, INC.","80,000",1 CBRE GROUP INC
12847,12/31/2015,0.0,10855810000.0,CBRE,10030637000.0,"CBRE GROUP, INC.","80,000",1 CBRE GROUP INC
12848,12/31/2014,0.0,9049918000.0,CBRE,8304799000.0,"CBRE GROUP, INC.","80,000",1 CBRE GROUP INC
12854,12/31/2017,0.0,1321967000.0,FUN,1015905000.0,"CEDAR FAIR, L.P.","2,200",1 CEDAR FAIR LP
12855,12/31/2016,0.0,1288721000.0,FUN,959195000.0,"CEDAR FAIR, L.P.","2,200",1 CEDAR FAIR LP
12856,12/31/2015,0.0,1235778000.0,FUN,919574000.0,"CEDAR FAIR, L.P.","2,200",1 CEDAR FAIR LP
12857,12/31/2014,0.0,1159605000.0,FUN,872437000.0,"CEDAR FAIR, L.P.","2,200",1 CEDAR FAIR LP
12863,12/31/2017,72000000.0,6140000000.0,CE,5170000000.0,CELANESE CORPORATION,"7,700",2US CELANESE LTD
12864,12/31/2016,78000000.0,5389000000.0,CE,4487000000.0,CELANESE CORPORATION,"7,700",2US CELANESE LTD
12865,12/31/2015,80000000.0,5674000000.0,CE,4953000000.0,CELANESE CORPORATION,"7,700",2US CELANESE LTD
12866,12/31/2014,86000000.0,6802000000.0,CE,6041000000.0,CELANESE CORPORATION,"7,700",2US CELANESE LTD
12867,12/31/2017,26200000.0,6110500000.0,CLS,5933000000.0,"CELESTICA, INC.","23,400",1 CELESTICA INC
12868,12/31/2016,24900000.0,6016500000.0,CLS,5838500000.0,"CELESTICA, INC.","23,400",1 CELESTICA INC
12869,12/31/2015,23200000.0,5639200000.0,CLS,5487700000.0,"CELESTICA, INC.","23,400",1 CELESTICA INC
12870,12/31/2014,19700000.0,5631300000.0,CLS,5472900000.0,"CELESTICA, INC.","23,400",1 CELESTICA INC
12871,12/31/2017,0.0,3871000000.0,CEL,3585000000.0,"CELLCOM ISRAEL, LTD.","3,358",1 CELLCOM ISRAEL LTD
12872,12/31/2016,0.0,4027000000.0,CEL,3694000000.0,"CELLCOM ISRAEL, LTD.","3,358",1 CELLCOM ISRAEL LTD
12873,12/31/2015,0.0,4180000000.0,CEL,3846000000.0,"CELLCOM ISRAEL, LTD.","3,358",1 CELLCOM ISRAEL LTD
12874,12/31/2014,0.0,4570000000.0,CEL,3862000000.0,"CELLCOM ISRAEL, LTD.","3,358",1 CELLCOM ISRAEL LTD
12883,12/31/2017,36000000.0,17043000000.0,CVE,17835000000.0,CENOVUS ENERGY INC,"2,882",1 CENOVUS ENERGY INC
12884,12/31/2016,36000000.0,11006000000.0,CVE,11652000000.0,CENOVUS ENERGY INC,"2,882",1 CENOVUS ENERGY INC
12885,12/31/2015,27000000.0,11529000000.0,CVE,11665000000.0,CENOVUS ENERGY INC,"2,882",1 CENOVUS ENERGY INC
12886,12/31/2014,15000000.0,19642000000.0,CVE,17407000000.0,CENOVUS ENERGY INC,"2,882",1 CENOVUS ENERGY INC
